               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,            0.028113,            0.024684,                   0,              0.9193,             0.84831,              0.9121,             0.68395,            0.025328,              0.0188,                   0,           0.0076636,           0.0076636,           0.0076636
                 120,            0.027889,            0.024712,                   0,             0.92369,             0.84554,             0.90999,             0.68261,             0.02545,            0.018996,                   0,           0.0076438,           0.0076438,           0.0076438
                 121,            0.028203,            0.025197,                   0,             0.92791,             0.83963,             0.90722,             0.68551,            0.025228,             0.01891,                   0,            0.007624,            0.007624,            0.007624
                 122,            0.028201,            0.025022,                   0,             0.93078,             0.83908,             0.90697,             0.68539,            0.025384,            0.018894,                   0,           0.0076042,           0.0076042,           0.0076042
                 123,             0.02807,            0.025021,                   0,             0.92829,             0.84771,             0.90824,             0.68698,            0.025378,            0.018813,                   0,           0.0075844,           0.0075844,           0.0075844
                 124,            0.028237,            0.025163,                   0,             0.93578,             0.84195,             0.90866,             0.68915,            0.025107,            0.018718,                   0,           0.0075646,           0.0075646,           0.0075646
                 125,            0.027747,              0.0248,                   0,             0.92689,             0.84648,             0.90931,             0.68924,            0.025203,            0.018745,                   0,           0.0075448,           0.0075448,           0.0075448
                 126,            0.028106,            0.024791,                   0,             0.92939,             0.84361,             0.91007,              0.6887,            0.025162,            0.018613,                   0,            0.007525,            0.007525,            0.007525
                 127,            0.027527,            0.024279,                   0,             0.92575,             0.84874,             0.91299,             0.69067,             0.02509,            0.018628,                   0,           0.0075052,           0.0075052,           0.0075052
                 128,            0.027714,            0.024604,                   0,             0.92702,             0.85137,             0.91138,              0.6901,            0.025171,            0.018604,                   0,           0.0074854,           0.0074854,           0.0074854
                 129,            0.027246,            0.024191,                   0,             0.92229,             0.85413,              0.9108,             0.68759,             0.02525,            0.018613,                   0,           0.0074656,           0.0074656,           0.0074656
                 130,            0.027828,            0.024773,                   0,             0.91963,             0.85513,              0.9129,             0.69267,            0.025024,            0.018536,                   0,           0.0074458,           0.0074458,           0.0074458
                 131,            0.028148,            0.025195,                   0,             0.92126,             0.85336,             0.91087,             0.69147,            0.024911,            0.018606,                   0,            0.007426,            0.007426,            0.007426
                 132,            0.027647,            0.024284,                   0,             0.93394,               0.849,             0.91474,             0.69687,            0.024833,             0.01838,                   0,           0.0074062,           0.0074062,           0.0074062
                 133,            0.027157,            0.024402,                   0,             0.92015,             0.85157,             0.91271,             0.69315,            0.024969,            0.018483,                   0,           0.0073864,           0.0073864,           0.0073864
